School ID,State,Subscription End Date,Expiring Dollars,Expiring Students,Subscription Status,Renewal Date
284277,Kentucky,12/31/2015,3210,535,Renewed,10/8/2015
279831,Mississippi,12/31/2015,3600,600,Renewed,11/13/2015
275304,Mississippi,12/31/2015,2646,441,Renewed,12/16/2015
276408,Mississippi,12/31/2015,2424,404,Renewed,12/2/2015
277557,Mississippi,12/31/2015,7632,1272,Renewed,12/2/2015
276354,Mississippi,12/31/2015,1812,302,Renewed,12/2/2015
276444,Mississippi,12/31/2015,1584,264,Renewed,12/2/2015
277584,Mississippi,12/31/2015,2100,350,Renewed,1/14/2016
280479,Mississippi,12/31/2015,1740,290,Renewed,12/16/2015
279912,Mississippi,12/31/2015,5100,850,Renewed,11/17/2015
278754,Mississippi,12/31/2015,1440,240,Renewed,10/13/2015
275325,Mississippi,12/31/2015,3090,515,Renewed,12/16/2015
264066,Tennessee,12/31/2015,3300,550,Renewed,12/7/2015
259083,Tennessee,12/31/2015,1440,240,Renewed,10/26/2015
272442,Mississippi,12/31/2015,2568,428,Renewed,12/2/2015
268212,Mississippi,12/31/2015,1440,240,Renewed,9/21/2015
263157,Tennessee,12/31/2015,2100,350,Not Renewed,
263304,Tennessee,12/31/2015,2550,425,Renewed,2/2/2016
258576,Tennessee,12/31/2015,3816,636,Renewed,12/15/2015
264228,Tennessee,12/31/2015,1650,275,Renewed,11/6/2015
263169,Tennessee,12/31/2015,4200,700,Not Renewed,
263313,Tennessee,12/31/2015,2208,368,Renewed,11/24/2015
264531,Tennessee,12/31/2015,2100,350,Renewed,12/18/2015
263127,Tennessee,12/31/2015,1656,276,Renewed,1/7/2016
263295,Tennessee,12/31/2015,2808,468,Renewed,12/17/2015
261150,Tennessee,12/31/2015,1440,240,Renewed,11/24/2015
257250,Tennessee,12/31/2015,1500,250,Renewed,1/19/2016
252165,Tennessee,12/31/2015,1440,240,Renewed,9/21/2015
244458,Tennessee,12/31/2015,1440,240,Renewed,12/11/2015
241284,Alabama,12/31/2015,3000,500,Renewed,2/29/2016
246816,Tennessee,12/31/2015,1440,240,Renewed,9/17/2015
235494,Alabama,12/31/2015,2460,410,Renewed,12/16/2015
235545,Alabama,12/31/2015,2850,475,Renewed,12/16/2015
235626,Alabama,12/31/2015,3510,585,Renewed,12/16/2015
235650,Alabama,12/31/2015,2370,395,Renewed,12/16/2015
235710,Alabama,12/31/2015,1980,330,Renewed,12/16/2015
236955,Alabama,12/31/2015,1440,240,Renewed,11/13/2015
241068,Alabama,12/31/2015,3090,515,Renewed,11/20/2015
240783,Alabama,12/31/2015,2400,400,Renewed,11/20/2015
241962,Tennessee,12/31/2015,1800,300,Renewed,10/14/2015
241308,Alabama,12/31/2015,3120,520,Not Renewed,
240654,Alabama,12/31/2015,1440,240,Renewed,3/18/2016
251571,Tennessee,12/31/2015,2280,380,Renewed,10/20/2015
255864,Tennessee,12/31/2015,1440,240,Renewed,9/15/2015
256572,Tennessee,12/31/2015,1440,240,Renewed,1/19/2016
254598,Tennessee,12/31/2015,1866,311,Renewed,12/21/2015
220305,Alabama,12/31/2015,2400,400,Renewed,11/20/2015
198645,Florida,12/31/2015,4380,730,Renewed,9/21/2015
198378,Florida,12/31/2015,2100,350,Renewed,11/20/2015
198498,Florida,12/31/2015,3600,600,Renewed,12/23/2015
196500,Florida,12/31/2015,2520,420,Renewed,1/19/2016
189834,Florida,12/31/2015,2400,400,Renewed,4/6/2015
192633,Florida,12/31/2015,6600,1100,Renewed,2/4/2016
199776,Florida,12/31/2015,3600,600,Not Renewed,
197400,Florida,12/31/2015,4500,750,Renewed,1/15/2016
193764,Florida,12/31/2015,4200,700,Renewed,1/19/2016
196233,Florida,12/31/2015,2400,400,Not Renewed,
189324,Florida,12/31/2015,1500,250,Renewed,10/7/2015
184605,Florida,12/31/2015,1440,240,Renewed,10/14/2015
186924,Florida,12/31/2015,1752,292,Renewed,12/10/2015
192960,Florida,12/31/2015,3000,500,Not Renewed,
196533,Florida,12/31/2015,5400,900,Renewed,10/21/2015
186954,Florida,12/31/2015,1542,257,Renewed,10/16/2015
190107,Florida,12/31/2015,2160,360,Renewed,1/19/2016
190221,Florida,12/31/2015,3900,650,Renewed,10/26/2015
190398,Florida,12/31/2015,3360,560,Renewed,12/16/2015
183135,Florida,12/31/2015,1986,331,Renewed,10/19/2015
224952,Alabama,12/31/2015,2700,450,Renewed,12/2/2015
223338,Alabama,12/31/2015,1860,310,Renewed,11/13/2015
224643,Alabama,12/31/2015,4800,800,Not Renewed,
229152,Alabama,12/31/2015,2700,450,Renewed,11/16/2015
221160,Alabama,12/31/2015,1500,250,Renewed,11/30/2015
231579,Alabama,12/31/2015,2700,450,Renewed,1/4/2016
220746,Alabama,12/31/2015,1800,300,Renewed,11/13/2015
224619,Alabama,12/31/2015,3900,650,Renewed,12/2/2015
235416,Alabama,12/31/2015,1950,325,Renewed,12/18/2015
235482,Alabama,12/31/2015,1458,243,Not Renewed,
235737,Alabama,12/31/2015,3450,575,Renewed,12/16/2015
236307,Alabama,12/31/2015,2100,350,Renewed,11/13/2015
237831,Alabama,12/31/2015,1440,240,Renewed,9/22/2015
233193,Alabama,12/31/2015,4800,800,Renewed,10/1/2015
234114,Alabama,12/31/2015,1620,270,Renewed,9/24/2015
232023,Alabama,12/31/2015,3900,650,Renewed,12/11/2015
231225,Alabama,12/31/2015,2700,450,Renewed,11/17/2015
231300,Alabama,12/31/2015,1440,240,Renewed,11/17/2015
233466,Alabama,12/31/2015,2400,400,Renewed,12/17/2014
233505,Alabama,12/31/2015,1440,240,Renewed,1/11/2016
232005,Alabama,12/31/2015,1440,240,Not Renewed,
233202,Alabama,12/31/2015,3900,650,Renewed,10/1/2015
235353,Alabama,12/31/2015,1500,250,Renewed,12/11/2015
235398,Alabama,12/31/2015,1440,240,Renewed,12/18/2015
235464,Alabama,12/31/2015,2910,485,Renewed,12/16/2015
235722,Alabama,12/31/2015,1800,300,Not Renewed,
235635,Alabama,12/31/2015,2550,425,Renewed,12/16/2015
156444,Georgia,12/31/2015,3252,542,Renewed,1/13/2016
163215,Georgia,12/31/2015,5052,842,Renewed,11/13/2015
153489,Georgia,12/31/2015,3000,500,Renewed,3/21/2016
183033,Florida,12/31/2015,2694,449,Renewed,10/19/2015
171924,Georgia,12/31/2015,1500,250,Renewed,11/11/2015
170649,Georgia,12/31/2015,1440,240,Renewed,10/21/2015
179805,Florida,12/31/2015,2700,450,Renewed,12/28/2015
183429,Florida,12/31/2015,1488,248,Renewed,9/21/2015
172428,Georgia,12/31/2015,4800,800,Renewed,7/28/2015
182412,Florida,12/31/2015,3780,630,Renewed,11/2/2015
130251,North Carolina,12/31/2015,5340,890,Renewed,12/9/2015
128934,North Carolina,12/31/2015,2700,450,Not Renewed,
132249,South Carolina,12/31/2015,2640,440,Renewed,9/28/2015
147060,Georgia,12/31/2015,4800,800,Not Renewed,
139281,South Carolina,12/31/2015,1440,240,Renewed,12/7/2015
144402,South Carolina,12/31/2015,3000,500,Renewed,9/21/2015
143226,South Carolina,12/31/2015,1650,275,Renewed,12/18/2015
150999,Georgia,12/31/2015,1440,240,Renewed,10/29/2015
151593,Georgia,12/31/2015,6930,1155,Renewed,1/4/2016
152232,Georgia,12/31/2015,1440,240,Renewed,10/2/2015
163224,Georgia,12/31/2015,3180,530,Renewed,12/29/2015
165900,Georgia,12/31/2015,2700,450,Renewed,12/16/2015
159624,Georgia,12/31/2015,2820,470,Renewed,1/12/2016
153900,Georgia,12/31/2015,1440,240,Renewed,9/22/2015
165267,Georgia,12/31/2015,2550,425,Renewed,12/7/2015
104169,West Virginia,12/31/2015,1500,250,Renewed,7/14/2015
103242,West Virginia,12/31/2015,1440,240,Renewed,11/19/2015
102597,West Virginia,12/31/2015,1440,240,Renewed,1/7/2016
102609,West Virginia,12/31/2015,1440,240,Renewed,12/8/2015
102666,West Virginia,12/31/2015,1560,260,Renewed,12/28/2015
102747,West Virginia,12/31/2015,3450,575,Renewed,1/11/2016
102780,West Virginia,12/31/2015,1800,300,Renewed,3/22/2016
103041,West Virginia,12/31/2015,2250,375,Renewed,1/12/2016
102645,West Virginia,12/31/2015,1440,240,Not Renewed,
102726,West Virginia,12/31/2015,1440,240,Renewed,1/14/2016
102777,West Virginia,12/31/2015,1650,275,Renewed,2/5/2016
102891,West Virginia,12/31/2015,3000,500,Renewed,2/2/2016
100866,West Virginia,12/31/2015,2430,405,Renewed,12/17/2015
102786,West Virginia,12/31/2015,1800,300,Renewed,2/2/2016
102825,West Virginia,12/31/2015,1440,240,Renewed,1/6/2016
102588,West Virginia,12/31/2015,2460,410,Renewed,12/15/2015
102606,West Virginia,12/31/2015,2700,450,Renewed,2/25/2016
102633,West Virginia,12/31/2015,1692,282,Renewed,9/3/2015
102684,West Virginia,12/31/2015,1440,240,Renewed,1/5/2016
100650,West Virginia,12/31/2015,1812,302,Renewed,10/5/2015
96816,Virginia,12/31/2015,2700,450,Renewed,1/12/2016
96141,Virginia,12/31/2015,1560,260,Renewed,2/25/2016
130290,North Carolina,12/31/2015,1680,280,Renewed,12/9/2015
125775,North Carolina,12/31/2015,3270,545,Renewed,10/21/2015
126393,North Carolina,12/31/2015,2460,410,Renewed,12/21/2015
125007,North Carolina,12/31/2015,3180,530,Renewed,8/24/2015
129546,North Carolina,12/31/2015,1800,300,Renewed,12/9/2015
125334,North Carolina,12/31/2015,2190,365,Renewed,1/8/2016
125202,North Carolina,12/31/2015,1440,240,Renewed,11/3/2015
125760,North Carolina,12/31/2015,3600,600,Not Renewed,
129381,North Carolina,12/31/2015,1560,260,Not Renewed,
129477,North Carolina,12/31/2015,1800,300,Renewed,12/9/2015
129378,North Carolina,12/31/2015,1914,319,Not Renewed,
126405,North Carolina,12/31/2015,2280,380,Renewed,11/13/2015
126456,North Carolina,12/31/2015,1680,280,Renewed,12/1/2015
106869,North Carolina,12/31/2015,2160,360,Not Renewed,
106962,North Carolina,12/31/2015,3420,570,Renewed,9/9/2015
108972,North Carolina,12/31/2015,2010,335,Not Renewed,
109056,North Carolina,12/31/2015,3210,535,Renewed,9/4/2015
106005,North Carolina,12/31/2015,1500,250,Renewed,10/1/2015
106359,North Carolina,12/31/2015,1800,300,Renewed,11/10/2015
108423,North Carolina,12/31/2015,1710,285,Not Renewed,
110535,North Carolina,12/31/2015,1440,240,Renewed,12/7/2015
111714,North Carolina,12/31/2015,3150,525,Renewed,12/22/2015
115956,North Carolina,12/31/2015,1440,240,Renewed,10/12/2015
87543,Virginia,12/31/2015,1440,240,Renewed,9/21/2015
81858,Pennsylvania,12/31/2015,2610,435,Renewed,11/16/2015
89439,Maryland,12/31/2015,1800,300,Renewed,1/5/2016
97290,Virginia,12/31/2015,1440,240,Renewed,12/14/2015
94557,Virginia,12/31/2015,3000,500,Renewed,10/5/2015
74724,Pennsylvania,12/31/2015,1620,270,Renewed,8/7/2015
83073,Pennsylvania,12/31/2015,3600,600,Not Renewed,
70281,New York,12/31/2015,3348,558,Renewed,11/17/2015
70845,New York,12/31/2015,1440,240,Renewed,10/14/2015
72324,Pennsylvania,12/31/2015,1440,240,Renewed,11/13/2015
70278,New York,12/31/2015,2172,362,Renewed,11/17/2015
70287,New York,12/31/2015,2070,345,Renewed,11/17/2015
65652,New York,12/31/2015,3750,625,Renewed,11/18/2015
69612,New York,12/31/2015,1440,240,Renewed,11/16/2015
70284,New York,12/31/2015,1854,309,Renewed,11/17/2015
65928,New York,12/31/2015,1554,259,Renewed,7/29/2015
45987,New Jersey,12/31/2015,1686,281,Renewed,11/24/2015
45999,New Jersey,12/31/2015,4200,700,Renewed,11/24/2015
47253,New Jersey,12/31/2015,1860,310,Renewed,9/21/2015
35106,Maine,12/31/2015,1440,240,Renewed,9/15/2015
46011,New Jersey,12/31/2015,1452,242,Renewed,11/24/2015
46008,New Jersey,12/31/2015,1440,240,Renewed,11/24/2015
46020,New Jersey,12/31/2015,7800,1300,Renewed,11/24/2015
21870,Massachusetts,12/31/2015,1500,250,Renewed,9/1/2015
30984,New Hampshire,12/31/2015,1440,240,Renewed,8/19/2015
35109,Maine,12/31/2015,1440,240,Renewed,9/15/2015
45996,New Jersey,12/31/2015,2148,358,Renewed,11/24/2015
48099,New Jersey,12/31/2015,1440,240,Renewed,10/13/2015
50451,New Jersey,12/31/2015,1440,240,Renewed,1/6/2016
659298,Oklahoma,12/31/2015,1440,240,Renewed,9/24/2015
660420,Oklahoma,12/31/2015,1440,240,Renewed,12/15/2014
656922,Oklahoma,12/31/2015,1440,240,Renewed,9/17/2015
656487,Oklahoma,12/31/2015,1758,293,Renewed,10/5/2015
656415,Oklahoma,12/31/2015,1524,254,Renewed,10/7/2015
656559,Oklahoma,12/31/2015,1440,240,Renewed,11/4/2015
656430,Oklahoma,12/31/2015,1440,240,Renewed,10/9/2015
656478,Oklahoma,12/31/2015,1590,265,Renewed,10/5/2015
661836,Oklahoma,12/31/2015,1500,250,Renewed,11/30/2015
661596,Oklahoma,12/31/2015,1800,300,Renewed,9/21/2015
658203,Oklahoma,12/31/2015,1758,293,Renewed,10/12/2015
648954,Arkansas,12/31/2015,1440,240,Renewed,11/24/2015
648969,Arkansas,12/31/2015,1590,265,Renewed,11/24/2015
648990,Arkansas,12/31/2015,5790,965,Renewed,11/24/2015
649023,Arkansas,12/31/2015,2202,367,Renewed,11/24/2015
649053,Arkansas,12/31/2015,5100,850,Renewed,11/24/2015
649062,Arkansas,12/31/2015,2028,338,Renewed,11/24/2015
649083,Arkansas,12/31/2015,5460,910,Renewed,11/24/2015
649110,Arkansas,12/31/2015,1440,240,Renewed,11/24/2015
649140,Arkansas,12/31/2015,2856,476,Renewed,11/24/2015
649155,Arkansas,12/31/2015,1482,247,Renewed,11/24/2015
649182,Arkansas,12/31/2015,2634,439,Renewed,11/24/2015
649203,Arkansas,12/31/2015,3240,540,Renewed,11/24/2015
650697,Oklahoma,12/31/2015,2976,496,Not Renewed,
650712,Oklahoma,12/31/2015,4452,742,Renewed,9/25/2015
648294,Arkansas,12/31/2015,2100,350,Renewed,12/14/2015
643938,Arkansas,12/31/2015,1440,240,Renewed,12/21/2015
641475,Arkansas,12/31/2015,2040,340,Renewed,11/13/2015
638454,Louisiana,12/31/2015,1710,285,Renewed,9/14/2015
638949,Louisiana,12/31/2015,3000,500,Not Renewed,
638505,Louisiana,12/31/2015,3270,545,Renewed,8/14/2015
653220,Oklahoma,12/31/2015,2196,366,Renewed,11/16/2015
651558,Oklahoma,12/31/2015,1440,240,Renewed,11/24/2015
649080,Arkansas,12/31/2015,3162,527,Renewed,11/24/2015
649098,Arkansas,12/31/2015,2142,357,Renewed,11/24/2015
649122,Arkansas,12/31/2015,3084,514,Renewed,11/24/2015
649149,Arkansas,12/31/2015,1998,333,Renewed,11/24/2015
649167,Arkansas,12/31/2015,4020,670,Renewed,11/24/2015
649185,Arkansas,12/31/2015,3156,526,Renewed,11/24/2015
649266,Arkansas,12/31/2015,2364,394,Renewed,11/24/2015
648891,Arkansas,12/31/2015,1980,330,Renewed,11/24/2015
648960,Arkansas,12/31/2015,3714,619,Renewed,11/24/2015
648981,Arkansas,12/31/2015,1650,275,Renewed,11/24/2015
649014,Arkansas,12/31/2015,3900,650,Renewed,11/24/2015
649041,Arkansas,12/31/2015,1830,305,Renewed,11/24/2015
638568,Louisiana,12/31/2015,1890,315,Renewed,8/14/2015
639168,Louisiana,12/31/2015,3120,520,Renewed,8/14/2015
638943,Louisiana,12/31/2015,1920,320,Renewed,8/14/2015
638034,Louisiana,12/31/2015,6366,1061,Renewed,8/14/2015
637869,Louisiana,12/31/2015,4200,700,Renewed,8/14/2015
637965,Louisiana,12/31/2015,1440,240,Renewed,10/26/2015
640491,Arkansas,12/31/2015,1440,240,Renewed,10/12/2015
637731,Louisiana,12/31/2015,1800,300,Renewed,8/14/2015
644802,Arkansas,12/31/2015,1440,240,Renewed,10/2/2015
626976,Louisiana,12/31/2015,2700,450,Renewed,12/7/2015
619353,Nebraska,12/31/2015,1440,240,Renewed,9/21/2015
620688,Louisiana,12/31/2015,3000,500,Renewed,10/19/2015
621951,Louisiana,12/31/2015,1620,270,Not Renewed,
620970,Louisiana,12/31/2015,3000,500,Renewed,9/14/2015
620898,Louisiana,12/31/2015,2232,372,Renewed,12/8/2015
621606,Louisiana,12/31/2015,1440,240,Renewed,10/13/2015
630156,Louisiana,12/31/2015,2166,361,Renewed,12/4/2015
628842,Louisiana,12/31/2015,1440,240,Renewed,12/21/2015
628887,Louisiana,12/31/2015,1710,285,Renewed,9/21/2015
629430,Louisiana,12/31/2015,2850,475,Renewed,9/29/2015
633168,Louisiana,12/31/2015,1500,250,Renewed,12/29/2015
608850,Nebraska,12/31/2015,1440,240,Renewed,10/8/2015
601803,Kansas,12/31/2015,1440,240,Renewed,11/18/2015
602046,Kansas,12/31/2015,1440,240,Renewed,12/7/2015
608835,Nebraska,12/31/2015,1440,240,Renewed,10/8/2015
615726,Nebraska,12/31/2015,1440,240,Not Renewed,
594027,Kansas,12/31/2015,1440,240,Renewed,12/22/2015
592131,Kansas,12/31/2015,2970,495,Renewed,9/24/2015
595170,Kansas,12/31/2015,1440,240,Renewed,8/24/2015
586380,Missouri,12/31/2015,1440,240,Renewed,12/17/2015
595275,Kansas,12/31/2015,1440,240,Renewed,12/22/2015
599247,Kansas,12/31/2015,1440,240,Renewed,10/6/2015
606597,Kansas,12/31/2015,1440,240,Renewed,12/23/2015
607467,Kansas,12/31/2015,2154,359,Renewed,9/12/2015
592110,Kansas,12/31/2015,2700,450,Renewed,9/24/2015
573489,Missouri,12/31/2015,2610,435,Renewed,11/10/2015
573354,Missouri,12/31/2015,1440,240,Renewed,10/26/2015
564774,Illinois,12/31/2015,1530,255,Renewed,10/27/2015
575133,Missouri,12/31/2015,1440,240,Renewed,12/14/2015
554286,Illinois,12/31/2015,1440,240,Renewed,12/7/2015
560421,Illinois,12/31/2015,1800,300,Renewed,1/7/2016
561666,Illinois,12/31/2015,1440,240,Renewed,12/21/2015
554187,Illinois,12/31/2015,1440,240,Renewed,9/25/2015
557445,Illinois,12/31/2015,1440,240,Renewed,12/4/2015
558573,Illinois,12/31/2015,1440,240,Renewed,9/21/2015
515691,Illinois,12/31/2015,2250,375,Renewed,12/14/2015
521193,Illinois,12/31/2015,1440,240,Renewed,10/19/2015
520347,Illinois,12/31/2015,1440,240,Renewed,10/12/2015
540525,Illinois,12/31/2015,1440,240,Renewed,9/24/2015
519879,Illinois,12/31/2015,1440,240,Renewed,12/28/2015
500766,North Dakota,12/31/2015,1440,240,Renewed,10/13/2015
529950,Illinois,12/31/2015,3240,540,Renewed,10/28/2015
552726,Illinois,12/31/2015,2400,400,Renewed,9/28/2015
535251,Illinois,12/31/2015,4800,800,Renewed,12/4/2015
551421,Illinois,12/31/2015,1440,240,Renewed,11/24/2015
551712,Illinois,12/31/2015,1440,240,Renewed,12/8/2015
551172,Illinois,12/31/2015,1680,280,Renewed,11/24/2015
547314,Illinois,12/31/2015,1440,240,Renewed,9/28/2015
504114,North Dakota,12/31/2015,1440,240,Renewed,12/22/2015
511173,Montana,12/31/2015,1440,240,Renewed,10/20/2015
491409,Minnesota,12/31/2015,2256,376,Renewed,8/5/2015
491175,Minnesota,12/31/2015,1440,240,Renewed,9/15/2015
509814,Montana,12/31/2015,1440,240,Renewed,12/14/2015
490992,Minnesota,12/31/2015,1440,240,Renewed,10/28/2015
481224,Minnesota,12/31/2015,1800,300,Renewed,11/20/2015
465786,Wisconsin,12/31/2015,1440,240,Renewed,10/15/2015
472527,Wisconsin,12/31/2015,1440,240,Renewed,10/5/2015
475755,Minnesota,12/31/2015,2388,398,Renewed,12/11/2015
463119,Wisconsin,12/31/2015,1440,240,Renewed,9/23/2015
450663,Wisconsin,12/31/2015,3090,515,Renewed,1/27/2016
444777,Wisconsin,12/31/2015,1440,240,Renewed,9/29/2015
438141,Iowa,12/31/2015,1440,240,Renewed,10/19/2015
435012,Iowa,12/31/2015,1500,250,Renewed,12/6/2012
442395,Wisconsin,12/31/2015,1440,240,Renewed,1/26/2016
433368,Iowa,12/31/2015,1440,240,Renewed,9/24/2015
435024,Iowa,12/31/2015,1440,240,Renewed,1/15/2013
438114,Iowa,12/31/2015,1440,240,Renewed,9/22/2015
425694,Iowa,12/31/2015,2700,450,Renewed,12/16/2015
426072,Iowa,12/31/2015,1440,240,Renewed,12/21/2015
417771,Michigan,12/31/2015,1440,240,Renewed,10/19/2015
410250,Michigan,12/31/2015,1698,283,Renewed,10/19/2015
416946,Michigan,12/31/2015,1950,325,Renewed,10/1/2015
413112,Michigan,12/31/2015,1440,240,Renewed,10/8/2015
400173,Michigan,12/31/2015,1440,240,Renewed,1/25/2016
399303,Michigan,12/31/2015,1440,240,Renewed,11/23/2015
402393,Michigan,12/31/2015,1440,240,Renewed,11/23/2015
399873,Michigan,12/31/2015,1800,300,Renewed,9/21/2015
399021,Michigan,12/31/2015,1440,240,Renewed,9/14/2015
399603,Michigan,12/31/2015,2238,373,Renewed,1/19/2016
397446,Michigan,12/31/2015,1440,240,Renewed,9/28/2015
393624,Michigan,12/31/2015,1800,300,Renewed,12/15/2015
399888,Michigan,12/31/2015,2100,350,Renewed,9/21/2015
380796,Michigan,12/31/2015,1440,240,Renewed,9/17/2015
383367,Michigan,12/31/2015,1440,240,Renewed,11/9/2015
380541,Michigan,12/31/2015,1440,240,Not Renewed,
389238,Michigan,12/31/2015,1440,240,Renewed,4/19/2016
387699,Michigan,12/31/2015,1440,240,Renewed,10/15/2015
385419,Michigan,12/31/2015,1470,245,Renewed,2/5/2016
386793,Michigan,12/31/2015,1560,260,Renewed,7/30/2014
371415,Indiana,12/31/2015,2040,340,Renewed,7/30/2015
362340,Indiana,12/31/2015,1950,325,Renewed,12/1/2015
367302,Indiana,12/31/2015,2400,400,Renewed,10/2/2015
363402,Indiana,12/31/2015,4110,685,Renewed,11/30/2015
364281,Indiana,12/31/2015,2934,489,Renewed,11/12/2015
360789,Indiana,12/31/2015,1440,240,Renewed,9/15/2015
370122,Indiana,12/31/2015,1800,300,Renewed,12/14/2015
370851,Indiana,12/31/2015,2550,425,Renewed,9/24/2015
358614,Indiana,12/31/2015,3246,541,Renewed,12/18/2015
358719,Indiana,12/31/2015,3270,545,Renewed,12/18/2015
358740,Indiana,12/31/2015,3246,541,Renewed,12/18/2015
358662,Indiana,12/31/2015,3246,541,Renewed,12/18/2015
358731,Indiana,12/31/2015,3246,541,Renewed,12/18/2015
351285,Indiana,12/31/2015,3300,550,Renewed,11/3/2014
351360,Indiana,12/31/2015,3354,559,Renewed,12/16/2015
359280,Indiana,12/31/2015,3600,600,Renewed,11/17/2015
357252,Indiana,12/31/2015,2460,410,Renewed,9/12/2015
356316,Indiana,12/31/2015,1440,240,Renewed,11/9/2015
349329,Indiana,12/31/2015,3600,600,Not Renewed,
350586,Indiana,12/31/2015,1722,287,Renewed,12/16/2015
344430,Ohio,12/31/2015,2400,400,Renewed,10/13/2015
351321,Indiana,12/31/2015,3522,587,Renewed,12/16/2015
355068,Indiana,12/31/2015,2460,410,Renewed,9/12/2015
318546,Ohio,12/31/2015,2370,395,Renewed,4/24/2015
326490,Ohio,12/31/2015,1920,320,Renewed,8/6/2015
314856,Ohio,12/31/2015,3732,622,Renewed,12/21/2015
326427,Ohio,12/31/2015,1440,240,Renewed,10/2/2015
322488,Ohio,12/31/2015,1962,327,Renewed,11/30/2015
314793,Ohio,12/31/2015,3744,624,Renewed,12/21/2015
314862,Ohio,12/31/2015,3732,622,Renewed,12/21/2015
314349,Ohio,12/31/2015,1440,240,Renewed,12/4/2015
314820,Ohio,12/31/2015,3732,622,Renewed,12/21/2015
295734,Kentucky,12/31/2015,2220,370,Renewed,10/19/2015
295149,Kentucky,12/31/2015,1440,240,Renewed,10/19/2015
289980,Kentucky,12/31/2015,1560,260,Renewed,11/23/2015
292794,Kentucky,12/31/2015,1710,285,Renewed,10/23/2015
289533,Kentucky,12/31/2015,1440,240,Renewed,1/7/2016
287379,Kentucky,12/31/2015,3150,525,Renewed,11/13/2015
295584,Kentucky,12/31/2015,3240,540,Renewed,11/16/2015
295599,Kentucky,12/31/2015,2844,474,Renewed,9/12/2015
290577,Kentucky,12/31/2015,4500,750,Renewed,8/6/2015
298875,Kentucky,12/31/2015,1440,240,Renewed,11/4/2015
292836,Kentucky,12/31/2015,1500,250,Renewed,1/8/2016
877605,Oregon,12/31/2015,1440,240,Renewed,10/14/2015
885300,Washington,12/31/2015,2010,335,Renewed,3/4/2016
877599,Oregon,12/31/2015,1440,240,Renewed,10/14/2015
880068,Oregon,12/31/2015,1440,240,Not Renewed,
887685,Washington,12/31/2015,1566,261,Renewed,12/11/2015
887313,Washington,12/31/2015,1440,240,Renewed,12/11/2015
876894,Oregon,12/31/2015,2850,475,Not Renewed,
866631,California,12/31/2015,3774,629,Renewed,10/15/2015
868884,Hawaii,12/31/2015,1440,240,Renewed,10/14/2015
869580,Hawaii,12/31/2015,1440,240,Renewed,12/17/2013
865146,California,12/31/2015,3120,520,Renewed,10/27/2015
877803,Oregon,12/31/2015,1440,240,Renewed,9/29/2015
866883,California,12/31/2015,1650,275,Renewed,9/22/2015
866619,California,12/31/2015,2430,405,Renewed,10/15/2015
865143,California,12/31/2015,3000,500,Renewed,10/27/2015
865044,California,12/31/2015,3960,660,Renewed,11/23/2015
861147,California,12/31/2015,1440,240,Renewed,12/15/2015
856755,California,12/31/2015,2298,383,Renewed,9/22/2015
855459,California,12/31/2015,2340,390,Renewed,11/2/2015
856824,California,12/31/2015,2298,383,Renewed,9/22/2015
856737,California,12/31/2015,2304,384,Renewed,9/22/2015
857109,California,12/31/2015,2400,400,Renewed,10/1/2015
860127,California,12/31/2015,3720,620,Renewed,10/21/2015
852516,California,12/31/2015,3000,500,Renewed,12/2/2015
831465,California,12/31/2015,3390,565,Renewed,2/2/2015
829857,California,12/31/2015,1500,250,Renewed,10/9/2015
831483,California,12/31/2015,3234,539,Not Renewed,
829923,California,12/31/2015,3000,500,Renewed,10/14/2015
825765,California,12/31/2015,2340,390,Renewed,9/24/2015
827277,California,12/31/2015,1440,240,Renewed,9/21/2015
826518,California,12/31/2015,2850,475,Renewed,11/17/2015
826557,California,12/31/2015,2100,350,Renewed,11/17/2015
826461,California,12/31/2015,2880,480,Renewed,9/17/2015
826509,California,12/31/2015,3600,600,Renewed,11/17/2015
819762,California,12/31/2015,2904,484,Not Renewed,
818958,California,12/31/2015,2100,350,Renewed,11/23/2015
813312,California,12/31/2015,1440,240,Not Renewed,
811509,California,12/31/2015,1620,270,Not Renewed,
810597,California,12/31/2015,3120,520,Renewed,9/25/2015
818739,California,12/31/2015,2904,484,Renewed,9/24/2015
826980,California,12/31/2015,1800,300,Renewed,11/17/2015
797445,California,12/31/2015,1500,250,Renewed,4/1/2016
798174,California,12/31/2015,1974,329,Renewed,1/28/2016
801288,California,12/31/2015,2700,450,Renewed,12/15/2015
801549,California,12/31/2015,3000,500,Renewed,12/16/2015
808209,California,12/31/2015,4950,825,Renewed,11/6/2015
808263,California,12/31/2015,4032,672,Renewed,11/6/2015
801249,California,12/31/2015,2550,425,Renewed,10/20/2015
803829,California,12/31/2015,3120,520,Renewed,11/6/2015
805362,California,12/31/2015,2760,460,Renewed,10/26/2015
805158,California,12/31/2015,1680,280,Renewed,11/3/2015
808575,California,12/31/2015,5340,890,Renewed,10/2/2015
808236,California,12/31/2015,3600,600,Renewed,11/6/2015
808272,California,12/31/2015,4320,720,Renewed,11/6/2015
814287,California,12/31/2015,3600,600,Renewed,1/28/2014
793785,California,12/31/2015,3480,580,Renewed,3/2/2016
798249,California,12/31/2015,2520,420,Renewed,5/14/2015
797778,California,12/31/2015,2400,400,Renewed,12/4/2015
